x,y,z,label
526017.268,4694141.375,20.556,57.0
526014.776,4694145.027,20.634,57.0
526017.061,4694141.212,20.671,57.0
526014.34,4694144.462,20.686,57.0
526014.931,4694144.91,20.709,57.0
526015.272,4694146.911,20.715,57.0
526016.947,4694141.078,20.844,57.0
526014.116,4694144.465,20.905,57.0
526015.005,4694147.009,20.927,57.0
526014.792,4694147.161,21.034,57.0
526015.024,4694146.89,21.092,57.0
526014.911,4694146.998,21.138,57.0
526014.973,4694146.527,21.153,57.0
526015.023,4694146.414,21.155,57.0
526015.195,4694146.726,21.2,57.0
526014.569,4694147.268,21.231,57.0
526014.841,4694146.34,21.258,57.0
526013.696,4694147.278,21.294,57.0
526013.965,4694147.032,21.601,57.0
526014.53,4694146.601,21.66,57.0
526014.503,4694147.225,21.72,57.0
526014.846,4694146.176,21.746,57.0
526014.616,4694146.886,21.759,57.0
526014.859,4694145.831,21.802,57.0
526014.362,4694147.096,21.804,57.0
526014.095,4694147.299,21.895,57.0
526014.74,4694146.409,21.994,57.0
526014.156,4694147.176,22.078,57.0
526014.102,4694146.779,22.156,57.0
526014.4,4694146.876,22.219,57.0
526014.371,4694146.261,22.293,57.0
526014.534,4694146.166,22.523,57.0
526014.307,4694146.657,22.611,57.0
526014.189,4694146.555,22.616,57.0
526022.436,4694143.239,12.712,58.0
526022.846,4694142.959,12.715,58.0
526022.671,4694142.999,12.740000000000002,58.0
526023.077,4694140.946,13.391,58.0
526022.749,4694141.647,14.056000000000001,58.0
526022.748,4694141.916,14.509,58.0
526023.457,4694140.944,14.573999999999998,58.0
526023.089,4694143.029,15.041,58.0
526023.231,4694142.995,15.058,58.0
526023.382,4694143.435,15.511,58.0
526023.019,4694143.476,15.606,58.0
526022.997,4694143.193,15.898999999999997,58.0
526023.092,4694143.726,15.968999999999998,58.0
526022.185,4694143.447,16.064,58.0
526022.728,4694143.177,16.077,58.0
526022.779,4694143.39,16.305,58.0
526022.452,4694143.266,16.31,58.0
526022.971,4694142.145,16.343,58.0
526023.697,4694143.515,16.38,58.0
526023.499,4694140.696,16.386,58.0
526024.986,4694141.477,16.429,58.0
526022.243,4694143.541,16.504,58.0
526024.352,4694140.945,16.555,58.0
526022.956,4694144.534,16.582,58.0
526022.68,4694143.411,16.604,58.0
526022.411,4694144.403,16.633,58.0
526022.783,4694143.844,16.634,58.0
526022.595,4694144.212,16.645,58.0
526023.854,4694140.914,16.663,58.0
526024.112,4694140.941,16.669,58.0
526023.314,4694143.605,16.688,58.0
526023.712,4694140.898,16.69,58.0
526022.714,4694144.337,16.696,58.0
526022.366,4694144.12,16.718,58.0
526023.444,4694141.177,16.726,58.0
526023.546,4694143.999,16.728,58.0
526024.994,4694141.152,16.732,58.0
526022.179,4694143.762,16.74,58.0
526022.818,4694143.687,16.747,58.0
526023.666,4694141.058,16.756,58.0
526023.453,4694144.801,16.791,58.0
526023.928,4694141.264,16.821,58.0
526023.204,4694141.765,16.838,58.0
526022.395,4694143.741,16.84,58.0
526022.448,4694143.922,16.84,58.0
526023.266,4694143.942,16.84,58.0
526022.937,4694141.748,16.842,58.0
526023.029,4694144.178,16.852,58.0
526022.595,4694143.7,16.901,58.0
526023.89,4694141.119,16.914,58.0
526024.52,4694145.061,16.921,58.0
526022.71,4694143.815,16.931,58.0
526023.092,4694143.843,16.938,58.0
526022.97,4694141.46,16.94,58.0
526022.856,4694144.4,16.964,58.0
526022.916,4694141.857,16.973,58.0
526022.894,4694144.096,17.011,58.0
526023.222,4694144.494,17.031,58.0
526023.484,4694144.243,17.033,58.0
526022.972,4694142.605,17.07,58.0
526023.181,4694141.192,17.08,58.0
526023.646,4694144.203,17.097,58.0
526023.067,4694141.264,17.143,58.0
526023.236,4694144.595,17.217,58.0
526023.388,4694144.349,17.279,58.0
526023.28,4694141.446,17.307,58.0
526023.175,4694142.409,17.549,58.0
526022.927,4694142.361,17.579,58.0
526023.087,4694142.602,17.673,58.0
526023.452,4694143.104,17.686,58.0
526023.235,4694141.708,17.786,58.0
526023.46,4694144.566,17.799,58.0
526023.743,4694141.43,17.812,58.0
526023.35,4694141.631,17.818,58.0
526024.115,4694141.221,17.835,58.0
526025.029,4694141.64,17.859,58.0
526023.862,4694141.525,17.871,58.0
526023.714,4694144.483,17.945,58.0
526023.626,4694141.989,17.959,58.0
526023.214,4694142.189,17.969,58.0
526024.446,4694141.232,17.992,58.0
526024.555,4694141.207,17.994,58.0
526026.289,4694143.454,17.994,58.0
526023.379,4694142.275,17.995,58.0
526023.432,4694141.79,18.035,58.0
526024.207,4694145.018,18.04,58.0
526024.64,4694141.406,18.079,58.0
526023.304,4694142.015,18.118,58.0
526023.536,4694141.687,18.146,58.0
526026.379,4694143.726,18.159,58.0
526024.218,4694141.497,18.215,58.0
526024.817,4694141.631,18.25,58.0
526023.968,4694144.478,18.267,58.0
526023.674,4694144.76,18.272,58.0
526023.692,4694144.62,18.274,58.0
526024.573,4694141.719,18.28,58.0
526024.249,4694141.618,18.285,58.0
526024.25,4694141.41,18.357,58.0
526023.921,4694144.808,18.414,58.0
526023.728,4694143.409,18.427,58.0
526023.847,4694144.679,18.499,58.0
526023.49,4694142.947,18.524,58.0
526024.099,4694141.955,18.552,58.0
526023.801,4694142.425,18.592,58.0
526023.881,4694143.982,18.597,58.0
526024.365,4694141.675,18.6,58.0
526023.96,4694144.143,18.602,58.0
526023.817,4694141.827,18.612,58.0
526023.858,4694142.54,18.671,58.0
526024.173,4694142.06,18.672,58.0
526023.726,4694142.234,18.752,58.0
526023.688,4694142.253,18.762,58.0
526024.48,4694144.973,18.797,58.0
526023.789,4694142.05,18.818,58.0
526024.171,4694144.899,18.827,58.0
526024.509,4694144.464,18.841,58.0
526024.307,4694145.086,18.842,58.0
526023.985,4694143.714,18.853,58.0
526023.495,4694142.718,18.865,58.0
526024.492,4694144.483,18.881,58.0
526025.023,4694141.958,18.887,58.0
526023.571,4694142.731,18.899,58.0
526023.654,4694142.831,18.946,58.0
526024.617,4694144.706,18.95,58.0
526023.57,4694143.056,18.951,58.0
526023.945,4694142.982,18.956,58.0
526025.462,4694144.748,18.99,58.0
526025.982,4694144.258,19.011,58.0
526024.381,4694144.709,19.02,58.0
526024.059,4694144.2,19.023,58.0
526025.06,4694144.533,19.052,58.0
526026.379,4694143.986,19.081,58.0
526024.624,4694144.768,19.092,58.0
526024.126,4694144.316,19.104,58.0
526024.212,4694144.718,19.115,58.0
526025.373,4694144.895,19.152,58.0
526025.016,4694144.835,19.182,58.0
526024.765,4694145.02,19.248,58.0
526024.957,4694144.774,19.285,58.0
526024.861,4694144.698,19.291,58.0
526023.801,4694143.147,19.322,58.0
526026.117,4694144.342,19.348,58.0
526024.43,4694141.857,19.363,58.0
526026.126,4694144.025,19.367,58.0
526023.955,4694143.425,19.427,58.0
526024.238,4694142.462,19.463,58.0
526026.301,4694144.188,19.473,58.0
526025.611,4694144.338,19.49,58.0
526025.68,4694144.584,19.563,58.0
526024.778,4694141.924,19.577,58.0
526024.048,4694142.629,19.581,58.0
526024.729,4694141.994,19.619,58.0
526026.056,4694143.458,19.627,58.0
526024.978,4694144.489,19.695,58.0
526024.721,4694142.066,19.738,58.0
526024.104,4694143.443,19.76,58.0
526025.03,4694144.262,19.816,58.0
526024.413,4694143.596,19.833,58.0
526024.95,4694142.201,19.885,58.0
526024.238,4694143.901,19.885,58.0
526025.863,4694144.064,19.909,58.0
526024.022,4694143.585,19.947,58.0
526024.378,4694142.486,19.949,58.0
526024.497,4694142.233,19.95,58.0
526026.189,4694143.768,19.956,58.0
526025.958,4694143.803,19.969,58.0
526024.933,4694144.142,19.975,58.0
526025.76,4694143.233,20.043,58.0
526025.041,4694142.4,20.067,58.0
526026.058,4694143.719,20.077,58.0
526025.684,4694143.209,20.083,58.0
526025.842,4694143.376,20.096,58.0
526025.511,4694143.587,20.111,58.0
526024.363,4694142.737,20.112,58.0
526025.702,4694143.301,20.117,58.0
526024.321,4694144.17,20.13,58.0
526025.572,4694143.844,20.148,58.0
526024.491,4694143.96,20.18,58.0
526025.861,4694143.571,20.192,58.0
526024.511,4694142.426,20.197,58.0
526024.503,4694144.059,20.199,58.0
526025.382,4694144.274,20.205,58.0
526025.312,4694144.149,20.232,58.0
526024.123,4694142.932,20.274,58.0
526024.118,4694143.072,20.285,58.0
526025.505,4694144.047,20.298,58.0
526025.255,4694143.896,20.329,58.0
526025.231,4694144.008,20.37,58.0
526025.28,4694142.536,20.52,58.0
526024.752,4694142.487,20.522,58.0
526025.287,4694142.995,20.559,58.0
526025.403,4694143.579,20.696,58.0
526025.078,4694142.719,20.708,58.0
526025.035,4694143.827,20.724,58.0
526024.483,4694142.92,20.768,58.0
526024.954,4694143.896,20.773,58.0
526024.447,4694143.282,20.824,58.0
526025.279,4694143.225,20.859,58.0
526024.753,4694142.635,20.862,58.0
526024.478,4694143.129,20.89,58.0
526024.746,4694142.621,20.895,58.0
526024.699,4694142.774,20.934,58.0
526025.018,4694143.583,20.974,58.0
526025.091,4694143.045,21.049,58.0
526025.283,4694143.316,21.065,58.0
526025.233,4694143.273,21.068,58.0
526024.612,4694143.528,21.083,58.0
526024.672,4694143.856,21.09,58.0
526025.075,4694142.924,21.138,58.0
526024.705,4694143.072,21.139,58.0
526024.782,4694142.946,21.185,58.0
526024.716,4694143.283,21.185,58.0
526024.887,4694143.204,21.206,58.0
526024.788,4694143.52,21.291,58.0
526024.822,4694143.362,21.299,58.0
526034.613,4694115.479,7.196,59.0
526034.368,4694115.651,7.203000000000001,59.0
526034.706,4694115.604,7.216000000000001,59.0
526034.752,4694115.574,7.256,59.0
526035.248,4694118.466,8.547,59.0
526035.483,4694118.013,8.555,59.0
526035.181,4694118.671,8.64,59.0
526035.408,4694118.323,8.646,59.0
526035.595,4694118.204,8.711,59.0
526035.407,4694118.744,8.81,59.0
526035.68,4694118.475,8.87,59.0
526035.52,4694118.739,8.884,59.0
526034.826,4694116.968,8.9,59.0
526034.972,4694117.062,9.118,59.0
526035.442,4694117.144,9.13,59.0
526035.127,4694118.014,9.345,59.0
526034.512,4694117.282,9.349,59.0
526034.639,4694116.982,9.35,59.0
526034.54,4694117.046,9.354,59.0
526034.898,4694117.457,9.391,59.0
526034.921,4694117.591,9.441,59.0
526035.048,4694117.383,9.442,59.0
526033.694,4694114.954,9.453,59.0
526034.945,4694117.841,9.468,59.0
526035.504,4694117.831,9.477,59.0
526035.244,4694117.246,9.493,59.0
526035.215,4694117.566,9.507,59.0
526035.113,4694117.755,9.519,59.0
526035.395,4694117.432,9.636,59.0
526035.533,4694117.6,9.755,59.0
526035.416,4694117.788,9.778,59.0
526035.452,4694117.702,9.878,59.0
526033.453,4694115.158,10.212,59.0
526033.866,4694115.319,10.28,59.0
526033.729,4694115.232,10.338,59.0
526033.333,4694115.331,10.345,59.0
526033.87,4694115.151,10.355,59.0
526034.305,4694115.964,10.965,59.0
526032.605,4694115.218,11.458,59.0
526034.079,4694115.41,11.495,59.0
526033.933,4694115.704,11.516,59.0
526032.445,4694115.151,11.544,59.0
526034.034,4694115.672,11.574,59.0
526033.608,4694115.478,11.664,59.0
526032.618,4694115.711,11.667,59.0
526032.594,4694115.273,11.691,59.0
526033.029,4694115.219,11.819,59.0
526033.62,4694115.722,11.857,59.0
526034.153,4694118.482,11.862,59.0
526032.893,4694115.231,11.994,59.0
526034.595,4694117.72,11.996,59.0
526034.528,4694117.881,12.004,59.0
526032.925,4694115.453,12.140999999999998,59.0
526034.649,4694118.218,12.171,59.0
526034.292,4694116.149,12.173000000000002,59.0
526034.473,4694118.458,12.223,59.0
526034.774,4694118.221,12.252000000000002,59.0
526034.074,4694115.876,12.279999999999998,59.0
526034.447,4694118.659,12.29,59.0
526034.783,4694118.604,12.303,59.0
526033.085,4694115.439,12.312000000000001,59.0
526034.264,4694118.824,12.317,59.0
526034.645,4694118.778,12.352,59.0
526032.926,4694115.598,12.425,59.0
526034.642,4694118.473,12.443000000000001,59.0
526033.967,4694115.9,12.462999999999997,59.0
526034.588,4694118.601,12.503,59.0
526034.825,4694118.262,12.584,59.0
526034.01,4694118.787,12.686,59.0
526033.499,4694119.27,12.811999999999998,59.0
526033.598,4694119.253,12.883,59.0
526033.74,4694116.005,12.888000000000002,59.0
526033.065,4694115.686,12.893,59.0
526033.963,4694116.186,12.905000000000001,59.0
526033.236,4694115.869,12.993000000000002,59.0
526034.07,4694116.23,12.999,59.0
526033.395,4694116.141,13.0,59.0
526034.011,4694118.509,13.021,59.0
526033.838,4694118.878,13.085,59.0
526034.326,4694116.71,13.113,59.0
526034.271,4694116.85,13.121,59.0
526033.743,4694119.152,13.126999999999999,59.0
526033.472,4694115.883,13.176000000000002,59.0
526033.455,4694115.697,13.282999999999998,59.0
526033.863,4694118.679,13.283999999999999,59.0
526033.786,4694119.098,13.283999999999999,59.0
526033.658,4694115.806,13.295,59.0
526034.173,4694116.594,13.308,59.0
526034.199,4694116.415,13.348,59.0
526032.753,4694115.932,13.356,59.0
526034.253,4694116.496,13.385000000000002,59.0
526032.817,4694118.339,13.468,59.0
526032.956,4694116.198,13.492999999999999,59.0
526033.084,4694116.159,13.527999999999999,59.0
526034.278,4694118.042,13.552,59.0
526033.779,4694117.899,13.596,59.0
526033.039,4694118.634,13.644,59.0
526034.367,4694117.723,13.651,59.0
526032.649,4694115.99,13.687,59.0
526034.278,4694117.919,13.692,59.0
526032.166,4694116.648,13.699000000000002,59.0
526032.155,4694116.407,13.717000000000002,59.0
526034.146,4694118.009,13.719999999999999,59.0
526033.505,4694118.518,13.759,59.0
526032.968,4694118.746,13.79,59.0
526032.996,4694118.783,13.813000000000002,59.0
526034.209,4694117.901,13.843,59.0
526033.259,4694118.738,13.858999999999998,59.0
526031.991,4694118.053,13.89,59.0
526033.228,4694118.332,13.895,59.0
526032.115,4694118.187,13.902999999999999,59.0
526032.178,4694117.744,13.917000000000002,59.0
526034.016,4694116.864,13.943000000000001,59.0
526032.406,4694115.997,13.958,59.0
526032.249,4694116.942,13.959,59.0
526032.189,4694117.09,13.968,59.0
526033.568,4694118.979,13.997,59.0
526033.234,4694119.026,13.998999999999999,59.0
526033.266,4694119.032,14.001,59.0
526033.285,4694118.92,14.015,59.0
526032.37,4694116.044,14.036,59.0
526033.866,4694116.951,14.036,59.0
526032.632,4694116.127,14.04,59.0
526032.337,4694118.248,14.064,59.0
526033.167,4694118.847,14.107,59.0
526032.358,4694118.265,14.174,59.0
526033.5,4694118.281,14.198999999999998,59.0
526033.75,4694118.369,14.205000000000002,59.0
526033.784,4694116.587,14.206,59.0
526034.264,4694117.061,14.221,59.0
526033.679,4694116.346,14.228,59.0
526033.797,4694118.173,14.239,59.0
526032.244,4694118.302,14.246,59.0
526033.754,4694116.46,14.256,59.0
526033.733,4694116.555,14.257000000000001,59.0
526034.048,4694117.083,14.258,59.0
526033.104,4694116.387,14.312999999999999,59.0
526032.483,4694116.573,14.363,59.0
526032.477,4694116.494,14.372999999999998,59.0
526033.867,4694117.505,14.378,59.0
526032.685,4694118.004,14.378,59.0
526032.606,4694116.633,14.398,59.0
526033.258,4694116.408,14.412,59.0
526032.848,4694116.472,14.473,59.0
526032.669,4694116.408,14.528000000000002,59.0
526032.217,4694117.819,14.536000000000001,59.0
526032.936,4694116.693,14.555,59.0
526034.088,4694117.633,14.590999999999998,59.0
526033.997,4694117.331,14.604,59.0
526032.361,4694117.952,14.608,59.0
526033.875,4694117.215,14.633,59.0
526034.042,4694117.382,14.686,59.0
526032.933,4694118.203,14.699,59.0
526032.329,4694116.896,14.712,59.0
526033.634,4694117.106,14.717,59.0
526033.52,4694117.408,14.769,59.0
526034.316,4694117.408,14.771,59.0
526033.233,4694118.176,14.808,59.0
526033.152,4694116.718,14.839,59.0
526033.345,4694118.356,14.866,59.0
526033.581,4694116.818,14.883,59.0
526032.742,4694116.94,14.922,59.0
526033.563,4694117.887,14.957999999999998,59.0
526033.37,4694116.718,14.975999999999999,59.0
526033.41,4694117.509,15.018,59.0
526033.412,4694116.887,15.044999999999998,59.0
526033.409,4694117.876,15.046,59.0
526033.537,4694117.711,15.068000000000001,59.0
526033.549,4694118.046,15.073,59.0
526032.403,4694117.364,15.086000000000002,59.0
526033.292,4694118.176,15.095000000000002,59.0
526032.978,4694116.781,15.105,59.0
526033.179,4694116.971,15.120000000000001,59.0
526033.032,4694117.83,15.191000000000003,59.0
526032.434,4694117.577,15.212,59.0
526033.077,4694117.236,15.215,59.0
526032.434,4694117.055,15.244,59.0
526033.296,4694117.132,15.288999999999998,59.0
526033.254,4694117.322,15.302,59.0
526032.559,4694117.905,15.344,59.0
526032.611,4694117.604,15.382000000000001,59.0
526032.977,4694117.899,15.457,59.0
526032.729,4694117.214,15.531000000000002,59.0
526032.881,4694117.577,15.545,59.0
526033.132,4694117.445,15.562,59.0
526032.908,4694117.152,15.566000000000003,59.0
526033.045,4694117.586,15.589,59.0
526032.718,4694117.331,15.626000000000001,59.0
526032.845,4694117.429,15.806,59.0
526019.515,4694129.714,2.59,60.0
526020.385,4694128.742,2.619,60.0
526020.434,4694128.973,2.636,60.0
526020.248,4694129.356,2.646,60.0
526022.503,4694129.365,2.656,60.0
526019.757,4694127.764,2.661,60.0
526022.369,4694128.704,2.663,60.0
526019.569,4694128.06,2.672,60.0
526022.364,4694129.258,2.676,60.0
526022.15,4694128.794,2.711,60.0
526022.139,4694128.691,2.731,60.0
526019.534,4694127.994,2.743,60.0
526022.484,4694128.468,2.754,60.0
526020.507,4694128.981,2.774,60.0
526022.245,4694129.063,2.807,60.0
526020.473,4694129.136,2.827,60.0
526020.796,4694128.854,2.852,60.0
526020.722,4694129.168,2.919,60.0
526022.597,4694128.537,3.1370000000000005,60.0
526022.597,4694129.022,3.162,60.0
526022.614,4694128.772,3.3449999999999998,60.0
526022.463,4694129.115,3.3680000000000003,60.0
526022.391,4694128.835,3.473,60.0
526019.946,4694130.234,7.0169999999999995,60.0
526019.259,4694127.307,7.048,60.0
526020.274,4694129.931,7.159000000000001,60.0
526020.174,4694129.987,7.208,60.0
526020.202,4694130.203,7.2219999999999995,60.0
526020.597,4694130.198,7.238999999999999,60.0
526020.287,4694130.011,7.302,60.0
526019.811,4694130.483,7.687999999999999,60.0
526019.753,4694130.557,7.735999999999999,60.0
526019.616,4694130.581,7.776,60.0
526019.836,4694128.692,7.921,60.0
526019.422,4694128.393,8.121,60.0
526019.826,4694129.615,8.13,60.0
526019.889,4694129.288,8.149,60.0
526019.823,4694128.974,8.169,60.0
526019.391,4694128.558,8.174,60.0
526019.5,4694128.567,8.175,60.0
526019.897,4694129.202,8.21,60.0
526019.555,4694128.446,8.213,60.0
526020.063,4694128.857,8.238,60.0
526019.643,4694128.887,8.241,60.0
526019.626,4694129.05,8.299,60.0
526020.203,4694129.055,8.306,60.0
526019.35,4694127.979,8.744,60.0
526019.251,4694128.157,8.805,60.0
526019.005,4694128.22,8.91,60.0
526018.195,4694127.43,8.915,60.0
526019.222,4694127.838,9.25,60.0
526019.251,4694127.576,9.303,60.0
526019.036,4694127.523,9.417,60.0
526018.819,4694127.334,9.44,60.0
526019.113,4694127.408,9.513,60.0
526022.245,4694132.089,9.901,60.0
526018.816,4694127.707,9.977,60.0
526018.873,4694127.795,10.103,60.0
526019.256,4694130.209,10.45,60.0
526019.105,4694129.923,10.462,60.0
526019.494,4694128.982,10.521,60.0
